Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1667908307,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667908308,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667908309,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667908310,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667908311,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1667908312,1,GET,get user me,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,103.25339599512517,103.25339599512517,103.25339599512517,103.25339599512517,428.0
1667908312,1,POST,login Learner user,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,142.00048497878015,142.00048497878015,142.00048497878015,142.00048497878015,1083.0
1667908312,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,103.25339599512517,122.62694048695266,103.25339599512517,142.00048497878015,755.5
1667908313,1,GET,get activity records by query,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,97.7193129947409,97.7193129947409,97.7193129947409,97.7193129947409,57.0
1667908313,1,GET,get objective by id,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,126.49617105489597,126.49617105489597,126.49617105489597,126.49617105489597,55824.0
1667908313,1,GET,get objective records by objective workflow aggregate id,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,59.34221303323284,59.34221303323284,59.34221303323284,59.34221303323284,2.0
1667908313,1,GET,get objective workflow aggregate by id,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,34.81370100053027,34.81370100053027,34.81370100053027,34.81370100053027,2356.0
1667908313,1,GET,get objective workflow aggregate by objective id,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,42.077808000613004,42.077808000613004,42.077808000613004,42.077808000613004,2356.0
1667908313,1,GET,get user me,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,103.25339599512517,103.25339599512517,103.25339599512517,103.25339599512517,428.0
1667908313,1,GET,get user objective workflow aggregates,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,104.38122699270025,104.38122699270025,104.38122699270025,104.38122699270025,7316.0
1667908313,1,POST,login Learner user,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,142.00048497878015,142.00048497878015,142.00048497878015,142.00048497878015,1083.0
1667908313,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,98,88.76053925632732,34.81370100053027,142.00048497878015,8677.75
1667908314,1,GET,get activity records by query,0.000000,0.000000,98,98,98,98,98,98,98,98,98,98,98,1,0,97.7193129947409,97.7193129947409,97.7193129947409,97.7193129947409,57.0
1667908314,1,GET,get objective by id,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,1,0,126.49617105489597,126.49617105489597,126.49617105489597,126.49617105489597,55824.0
1667908314,1,GET,get objective records by objective workflow aggregate id,0.000000,0.000000,59,59,59,59,59,59,59,59,59,59,59,1,0,59.34221303323284,59.34221303323284,59.34221303323284,59.34221303323284,2.0
1667908314,1,GET,get objective workflow aggregate by id,0.000000,0.000000,35,35,35,35,35,35,35,35,35,35,35,1,0,34.81370100053027,34.81370100053027,34.81370100053027,34.81370100053027,2356.0
1667908314,1,GET,get objective workflow aggregate by objective id,0.000000,0.000000,42,42,42,42,42,42,42,42,42,42,42,1,0,42.077808000613004,42.077808000613004,42.077808000613004,42.077808000613004,2356.0
