Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1675860431,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1675860432,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1675860433,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1675860434,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1675860435,2,POST,login learner user,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1359.063434007112,1359.063434007112,1359.063434007112,1359.063434007112,1086.0
1675860435,2,,Aggregated,0.000000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1,0,1359.063434007112,1359.063434007112,1359.063434007112,1359.063434007112,1086.0
1675860436,3,GET,get user me,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1193.2622339954833,1193.2622339954833,1193.2622339954833,1193.2622339954833,367.0
1675860436,3,POST,login instructor user,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1027.0003009936772,1027.0003009936772,1027.0003009936772,1027.0003009936772,1086.0
1675860436,3,POST,login learner user,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1359.063434007112,1359.063434007112,1359.063434007112,1359.063434007112,1086.0
1675860436,3,,Aggregated,0.000000,0.000000,1200,1200,1400,1400,1400,1400,1400,1400,1400,1400,1400,3,0,1200.0,1193.1086563320907,1027.0003009936772,1359.063434007112,846.3333333333334
1675860437,4,GET,get user me,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1193.2622339954833,1193.2622339954833,1193.2622339954833,1193.2622339954833,367.0
1675860437,4,GET,get user permissions,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,886.4637250080705,886.4637250080705,886.4637250080705,886.4637250080705,4141.0
1675860437,4,POST,login instructor user,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,0,1027.0003009936772,1027.0003009936772,1027.0003009936772,1027.0003009936772,1086.0
1675860437,4,POST,login learner user,0.000000,0.000000,950,950,950,950,950,950,950,950,950,950,950,2,0,950.0,1152.8342730089207,946.6051120107295,1359.063434007112,1086.0
1675860437,4,,Aggregated,0.000000,0.000000,1000,1200,1200,1400,1400,1400,1400,1400,1400,1400,1400,5,0,1000.0,1082.4789612030145,886.4637250080705,1359.063434007112,1553.2
1675860438,5,GET,get user me,0.000000,0.000000,900,900,900,900,900,900,900,900,900,900,900,2,0,904.896498992457,1049.0793664939702,904.896498992457,1193.2622339954833,371.5
1675860438,5,GET,get user permissions,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,290.0,586.7352850036696,287.00684499926865,886.4637250080705,4141.0
1675860438,5,GET,get user roles,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860438,5,POST,login instructor user,0.333333,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860438,5,POST,login learner user,0.333333,0.000000,950,950,950,950,950,950,950,950,950,950,950,2,0,950.0,1152.8342730089207,946.6051120107295,1359.063434007112,1086.0
1675860438,5,,Aggregated,0.666667,0.000000,950,1000,1200,1300,1400,1400,1400,1400,1400,1400,1400,9,0,950.0,907.6535753346333,282.02003000478726,1359.063434007112,1498.0
1675860439,6,GET,get objectives by query,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3198.55779199861,3198.55779199861,3198.55779199861,3198.55779199861,94198.0
1675860439,6,GET,get user me,0.250000,0.000000,900,900,900,900,900,900,900,900,900,900,900,2,0,904.896498992457,1049.0793664939702,904.896498992457,1193.2622339954833,371.5
1675860439,6,GET,get user objective workflow aggregates,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860439,6,GET,get user permissions,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,290.0,586.7352850036696,287.00684499926865,886.4637250080705,4141.0
1675860439,6,GET,get user roles,0.000000,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860439,6,POST,login instructor user,0.250000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860439,6,POST,login learner user,0.500000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,3,0,1200.0,1180.2756540079524,946.6051120107295,1359.063434007112,1086.0
1675860439,6,,Aggregated,1.000000,0.000000,1200,1200,1400,1400,1500,3200,3200,3200,3200,3200,3200,12,0,1000.0,1171.8661875008063,282.02003000478726,3198.55779199861,9554.583333333334
1675860440,7,GET,get objectives by query,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,2300.0,2727.313900999434,2256.0700100002578,3198.55779199861,86276.0
1675860440,7,GET,get user me,0.400000,0.000000,900,900,900,900,900,900,900,900,900,900,900,2,0,904.896498992457,1049.0793664939702,904.896498992457,1193.2622339954833,371.5
1675860440,7,GET,get user objective workflow aggregates,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860440,7,GET,get user permissions,0.200000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,290.0,586.7352850036696,287.00684499926865,886.4637250080705,4141.0
1675860440,7,GET,get user roles,0.200000,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860440,7,POST,login instructor user,0.200000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860440,7,POST,login learner user,0.400000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4,0,1200.0,1197.2203012555838,946.6051120107295,1359.063434007112,1086.0
1675860440,7,,Aggregated,1.400000,0.000000,1200,1300,1400,1500,2300,3200,3200,3200,3200,3200,3200,14,0,1200.0,1254.751321643458,282.02003000478726,3198.55779199861,13863.92857142857
1675860441,8,GET,get objectives by query,0.000000,0.000000,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2,0,2300.0,2727.313900999434,2256.0700100002578,3198.55779199861,86276.0
1675860441,8,GET,get user me,0.400000,0.000000,900,900,900,900,900,900,900,900,900,900,900,2,0,904.896498992457,1049.0793664939702,904.896498992457,1193.2622339954833,371.5
1675860441,8,GET,get user objective workflow aggregates,0.000000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860441,8,GET,get user permissions,0.200000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,290.0,586.7352850036696,287.00684499926865,886.4637250080705,4141.0
1675860441,8,GET,get user roles,0.200000,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860441,8,POST,login instructor user,0.200000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860441,8,POST,login learner user,0.400000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4,0,1200.0,1197.2203012555838,946.6051120107295,1359.063434007112,1086.0
1675860441,8,,Aggregated,1.400000,0.000000,1200,1300,1400,1500,2300,3200,3200,3200,3200,3200,3200,14,0,1200.0,1254.751321643458,282.02003000478726,3198.55779199861,13863.92857142857
1675860442,9,GET,get objectives by query,0.142857,0.000000,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2,0,2300.0,2727.313900999434,2256.0700100002578,3198.55779199861,86276.0
1675860442,9,GET,get user me,0.285714,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,3,0,1200.0,1354.4078423292376,904.896498992457,1965.0647939997725,366.0
1675860442,9,GET,get user objective workflow aggregates,0.142857,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860442,9,GET,get user permissions,0.285714,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,290.0,586.7352850036696,287.00684499926865,886.4637250080705,4141.0
1675860442,9,GET,get user roles,0.142857,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860442,9,GET,get users by query,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1297.6578719972167,1297.6578719972167,1297.6578719972167,1297.6578719972167,344.0
1675860442,9,POST,login instructor user,0.285714,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860442,9,POST,login learner user,0.428571,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4,0,1200.0,1197.2203012555838,946.6051120107295,1359.063434007112,1086.0
1675860442,9,,Aggregated,1.714286,0.000000,1200,1300,1500,1500,2300,3200,3200,3200,3200,3200,3200,16,0,1200.0,1301.8275730628375,282.02003000478726,3198.55779199861,12174.625
1675860443,10,POST,create personal enrollment,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,290.2784280013293,290.2784280013293,290.2784280013293,290.2784280013293,170.0
1675860443,10,GET,get created personal enrollment state by id,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1019.0102560009109,1019.0102560009109,1019.0102560009109,1019.0102560009109,434.0
1675860443,10,GET,get objectives by query,0.250000,0.000000,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2,0,2300.0,2727.313900999434,2256.0700100002578,3198.55779199861,86276.0
1675860443,10,GET,get user me,0.250000,0.000000,2000,2000,3600,3600,3600,3600,3600,3600,3600,3600,3600,4,0,1200.0,1921.3389497454045,904.896498992457,3622.1322719939053,373.5
1675860443,10,GET,get user objective workflow aggregates,0.125000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860443,10,GET,get user permissions,0.250000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,290.0,586.7352850036696,287.00684499926865,886.4637250080705,4141.0
1675860443,10,GET,get user roles,0.125000,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860443,10,GET,get users by query,0.000000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1,0,1297.6578719972167,1297.6578719972167,1297.6578719972167,1297.6578719972167,344.0
1675860443,10,POST,login instructor user,0.250000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860443,10,POST,login learner user,0.500000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4,0,1200.0,1197.2203012555838,946.6051120107295,1359.063434007112,1086.0
1675860443,10,POST,upload image to objective,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,3993.771093999385,3993.771093999385,3993.771093999385,3993.771093999385,8290.0
1675860443,10,,Aggregated,1.750000,0.000000,1200,1400,2000,2300,3600,4000,4000,4000,4000,4000,4000,20,1,1200.0,1487.7216609500465,282.02003000478726,3993.771093999385,10204.2
1675860444,11,POST,create personal enrollment,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,290.2784280013293,290.2784280013293,290.2784280013293,290.2784280013293,170.0
1675860444,11,GET,get created personal enrollment state by id,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1019.0102560009109,1019.0102560009109,1019.0102560009109,1019.0102560009109,434.0
1675860444,11,GET,get objectives by query,0.222222,0.000000,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2,0,2300.0,2727.313900999434,2256.0700100002578,3198.55779199861,86276.0
1675860444,11,GET,get user me,0.222222,0.000000,2000,2000,3600,3600,3600,3600,3600,3600,3600,3600,3600,5,0,1200.0,1777.6749501965242,904.896498992457,3622.1322719939053,372.2
1675860444,11,GET,get user objective workflow aggregates,0.111111,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860444,11,GET,get user permissions,0.222222,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,3,0,890.0,950.8887476695236,287.00684499926865,1679.1956730012316,4141.0
1675860444,11,GET,get user roles,0.111111,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860444,11,GET,get users by query,0.111111,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1,0,1297.6578719972167,1297.6578719972167,1297.6578719972167,1297.6578719972167,344.0
1675860444,11,POST,login instructor user,0.222222,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860444,11,POST,login learner user,0.444444,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4,0,1200.0,1197.2203012555838,946.6051120107295,1359.063434007112,1086.0
1675860444,11,POST,upload image to objective,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,3993.771093999385,3993.771093999385,3993.771093999385,3993.771093999385,8290.0
1675860444,11,,Aggregated,1.666667,0.000000,1200,1400,1700,2000,3200,3600,4000,4000,4000,4000,4000,22,1,1200.0,1483.4839929092348,282.02003000478726,3993.771093999385,9481.454545454546
1675860445,12,POST,create personal enrollment,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.2784280013293,290.2784280013293,290.2784280013293,290.2784280013293,170.0
1675860445,12,GET,get created personal enrollment state by id,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,0,1019.0102560009109,1019.0102560009109,1019.0102560009109,1019.0102560009109,434.0
1675860445,12,GET,get objectives by query,0.200000,0.000000,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,3,0,2900.0,2772.917491999882,2256.0700100002578,3198.55779199861,79160.66666666667
1675860445,12,GET,get user me,0.400000,0.000000,2000,2000,3600,3600,3600,3600,3600,3600,3600,3600,3600,5,0,1200.0,1777.6749501965242,904.896498992457,3622.1322719939053,372.2
1675860445,12,GET,get user objective workflow aggregates,0.100000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1459.7958639933495,1459.7958639933495,1459.7958639933495,1459.7958639933495,5889.0
1675860445,12,GET,get user permissions,0.200000,0.000000,1700,1700,3300,3300,3300,3300,3300,3300,3300,3300,3300,4,0,890.0,1545.7394340010069,287.00684499926865,3330.291492995457,4141.0
1675860445,12,GET,get user roles,0.100000,0.000000,280,280,280,280,280,280,280,280,280,280,280,1,0,282.02003000478726,282.02003000478726,282.02003000478726,282.02003000478726,113.0
1675860445,12,GET,get users by query,0.100000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,654.0234980056994,975.840685001458,654.0234980056994,1297.6578719972167,350.5
1675860445,12,POST,login instructor user,0.200000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860445,12,POST,login learner user,0.400000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,5,0,1200.0,1148.537852204754,946.6051120107295,1359.063434007112,1086.0
1675860445,12,POST,upload image to objective,0.000000,0.000000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1,1,3993.771093999385,3993.771093999385,3993.771093999385,3993.771093999385,8290.0
1675860445,12,,Aggregated,1.700000,0.000000,1200,1500,2300,2900,3300,3600,4000,4000,4000,4000,4000,26,1,1200.0,1555.342137115636,282.02003000478726,3993.771093999385,10734.846153846154
1675860446,13,POST,create personal enrollment,0.100000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.2784280013293,290.2784280013293,290.2784280013293,290.2784280013293,170.0
1675860446,13,GET,get created personal enrollment state by id,0.100000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,0,1019.0102560009109,1019.0102560009109,1019.0102560009109,1019.0102560009109,434.0
1675860446,13,GET,get objectives by query,0.200000,0.000000,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,3,0,2900.0,2772.917491999882,2256.0700100002578,3198.55779199861,79160.66666666667
1675860446,13,GET,get user me,0.400000,0.000000,2000,2000,3600,3600,3600,3600,3600,3600,3600,3600,3600,5,0,1200.0,1777.6749501965242,904.896498992457,3622.1322719939053,372.2
1675860446,13,GET,get user objective workflow aggregates,0.100000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,2,0,953.5728940099943,1206.684379001672,953.5728940099943,1459.7958639933495,5288.5
1675860446,13,GET,get user permissions,0.200000,0.000000,1700,1700,3300,3300,3300,3300,3300,3300,3300,3300,3300,4,0,890.0,1545.7394340010069,287.00684499926865,3330.291492995457,4141.0
1675860446,13,GET,get user roles,0.100000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,2,0,282.02003000478726,764.3685340008233,282.02003000478726,1246.7170379968593,113.0
1675860446,13,GET,get users by query,0.100000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,654.0234980056994,975.840685001458,654.0234980056994,1297.6578719972167,350.5
1675860446,13,POST,login instructor user,0.200000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1027.0003009936772,1154.7821494968957,1027.0003009936772,1282.5639980001142,1086.0
1675860446,13,POST,login learner user,0.400000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,5,0,1200.0,1148.537852204754,946.6051120107295,1359.063434007112,1086.0
1675860446,13,POST,upload image to objective,0.100000,0.100000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1,1,3993.771093999385,3993.771093999385,3993.771093999385,3993.771093999385,8290.0
1675860446,13,,Aggregated,2.000000,0.100000,1200,1500,2300,2900,3300,3600,4000,4000,4000,4000,4000,28,1,1200.0,1522.8280534647638,282.02003000478726,3993.771093999385,10139.535714285714
1675860447,14,POST,create personal enrollment,0.100000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,290.2784280013293,777.040297005442,290.2784280013293,1263.8021660095546,170.0
1675860447,14,GET,get created personal enrollment state by id,0.100000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2,0,290.0,652.405724998971,285.8011939970311,1019.0102560009109,434.0
1675860447,14,GET,get objectives by query,0.300000,0.000000,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,3,0,2900.0,2772.917491999882,2256.0700100002578,3198.55779199861,79160.66666666667
1675860447,14,GET,get user me,0.500000,0.000000,1200,1200,2000,2000,3600,3600,3600,3600,3600,3600,3600,7,0,1200.0,1469.988594856529,286.2616740021622,3622.1322719939053,376.14285714285717
